scheme,capacity,revoked,distribution,workload_seed,measurement,cover_nodes,holder_upload_bytes,holder_download_bytes,holder_compute_ms,server_per_holder_ms,verified,zero_semantics
HiddenCover,16384,10,random,14.0,18,103.0,0,3408,0.0433,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,14.0,19,103.0,0,3408,0.0433,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,14.0,20,103.0,0,3408,0.0434,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,14.0,21,103.0,0,3408,0.0434,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,14.0,22,103.0,0,3408,0.0434,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,14.0,23,103.0,0,3408,0.0434,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,14.0,24,103.0,0,3408,0.0432,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,14.0,25,103.0,0,3408,0.0432,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,14.0,26,103.0,0,3408,0.0436,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,14.0,27,103.0,0,3408,0.0432,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,14.0,28,103.0,0,3408,0.0432,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,14.0,29,103.0,0,3408,0.0434,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,0,98.0,0,3248,0.0421,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,1,98.0,0,3248,0.0425,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,2,98.0,0,3248,0.0422,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,3,98.0,0,3248,0.0419999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,4,98.0,0,3248,0.0424,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,5,98.0,0,3248,0.0421,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,6,98.0,0,3248,0.0419999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,7,98.0,0,3248,0.0425,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,8,98.0,0,3248,0.0423,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,9,98.0,0,3248,0.0421,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,10,98.0,0,3248,0.0423,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,11,98.0,0,3248,0.0423,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,12,98.0,0,3248,0.0422,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,13,98.0,0,3248,0.0426,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,14,98.0,0,3248,0.0423,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,15,98.0,0,3248,0.0422,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,16,98.0,0,3248,0.0423,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,17,98.0,0,3248,0.0421,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,18,98.0,0,3248,0.0423,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,19,98.0,0,3248,0.0441,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,20,98.0,0,3248,0.0422,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,21,98.0,0,3248,0.0421,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,22,98.0,0,3248,0.0423,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,23,98.0,0,3248,0.0421,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,24,98.0,0,3248,0.0424,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,25,98.0,0,3248,0.0421,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,26,98.0,0,3248,0.0424,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,27,98.0,0,3248,0.0423,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,28,98.0,0,3248,0.0422,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,15.0,29,98.0,0,3248,0.0421,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,0,102.0,0,3376,0.0431,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,1,102.0,0,3376,0.0432,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,2,102.0,0,3376,0.0432,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,3,102.0,0,3376,0.044,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,4,102.0,0,3376,0.0455999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,5,102.0,0,3376,0.0453,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,6,102.0,0,3376,0.0445,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,7,102.0,0,3376,0.043,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,8,102.0,0,3376,0.043,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,9,102.0,0,3376,0.0436,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,10,102.0,0,3376,0.0431,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,11,102.0,0,3376,0.043,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,12,102.0,0,3376,0.0432,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,13,102.0,0,3376,0.0429,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,14,102.0,0,3376,0.0433,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,15,102.0,0,3376,0.0429,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,16,102.0,0,3376,0.0429,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,17,102.0,0,3376,0.0429,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,18,102.0,0,3376,0.043,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,19,102.0,0,3376,0.0433,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,20,102.0,0,3376,0.0431,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,21,102.0,0,3376,0.0429,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,22,102.0,0,3376,0.043,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,23,102.0,0,3376,0.0436,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,24,102.0,0,3376,0.0429,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,25,102.0,0,3376,0.0433,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,26,102.0,0,3376,0.0431,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,27,102.0,0,3376,0.043,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,28,102.0,0,3376,0.0434,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,16.0,29,102.0,0,3376,0.0433,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,0,94.0,0,3120,0.0416,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,1,94.0,0,3120,0.0418,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,2,94.0,0,3120,0.0415,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,3,94.0,0,3120,0.0416999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,4,94.0,0,3120,0.0418,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,5,94.0,0,3120,0.0416999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,6,94.0,0,3120,0.0416999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,7,94.0,0,3120,0.0416999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,8,94.0,0,3120,0.0419999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,9,94.0,0,3120,0.0418,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,10,94.0,0,3120,0.0418,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,11,94.0,0,3120,0.043,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,12,94.0,0,3120,0.0436,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,13,94.0,0,3120,0.0439,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,14,94.0,0,3120,0.0429,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,15,94.0,0,3120,0.0416999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,16,94.0,0,3120,0.0419999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,17,94.0,0,3120,0.0416999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,18,94.0,0,3120,0.0416,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,19,94.0,0,3120,0.0419999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,20,94.0,0,3120,0.0419,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,21,94.0,0,3120,0.0416999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,22,94.0,0,3120,0.0416999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,23,94.0,0,3120,0.0416999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,24,94.0,0,3120,0.0418,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,25,94.0,0,3120,0.0419,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,26,94.0,0,3120,0.0418,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,random,17.0,27,94.0,0,3120,0.0419,0.0,True,no private request; no individualized server witness update
